Id,DocumentId,Name,Description,Keywords,,,,,,,,,,,,,,,,,,,,,,,,
1228,figshare11752752,Comparative model of novel coronavirus 2019-nCoV protease Mpro,"<div>Comparative model summary: This is protease Mpro encoded in the RNA of the novel coronavirus 2019-nCoV. This virus first reported in 2019 and now spreading from Wuhan, China, the primary location outbreak. The protein sequence was determined based on the data from the Wuhan seafood market pneumonia virus genome (NCBI genome ID MN908947, GenBank: MN908947.3) published by Wu Et al. (LOCUS MN90894, 23-JAN-2020) by multiple sequences alignments with known SARS proteases. Aligning the sequence region of 2019-nCoV, “orf1ab polyprotein“ with the sequence of PDB 5N5O, the SARS main protease deposited by Zhang and Hilgenfeld in 2017 yield a protease with 306 amino acids. The sequence identity compared to 2H2Z, another SARS crystal structure, published by the Rao lab in 2006 is 96.1 %, similarity is 98.7 % with 100% aligned residues. The model is expected to be of high accuracy.</div><div><br></div><div>Update:</div><div>The crystal structure of the protease of our partner Prof. Yang group from ShanghaiTech is oficially released: https://www.rcsb.org/structure/6LU7 and now included in the dataset.<br></div>","2019-nCoV,Bioinformatics,China,Comparative model,Mpro,Virology,Wuhan,coronavirus,homology model,protease",,,,,,,,,,,,,,,,,,,,,,,,
1229,figshare11806065,PRISMA Scoping Review checklist for Nowak and Walkowiak 2020,"<p>PRISMA Scoping Review checklist for a research note, Lithium: a potential treatment for the novel Wuhan (2019-nCoV) coronavirus?"""," submitted by J.K. Nowak and J. Walkowiak to F1000Research.</p>""","2019-nCoV,Evolutionary Biology,Pharmacology,Science Policy,coronavirus,lithium,lithium carbonate,prophylaxis,treatment",,,,,,,,,,,,,,,,,,,,,,,
1230,figshare11848224,Extended data for 2019-nCoV,The data in this dataset support the findings in the paper entitled Genomic and protein structure modelling analysis depicts the origin and pathogenicity of 2019-nCoV, a new coronavirus which caused a pneumonia outbreak in Wuhan," China""""","2019-nCoV,COVID-19,Genetics,Infectious Diseases,Microbiology,evolution,phylogenetics",,,,,,,,,,,,,,,,,,,,,,
1231,figshare11860929,Molecular and serological investigation of 2019-nCoV infected patients: implication of multiple shedding routes,"<p>In December 2019, a novel coronavirus (2019-nCoV) caused an outbreak in Wuhan, China, and soon spread to other parts of the world. It was believed that 2019-nCoV was transmitted through respiratory tract and then induced pneumonia, thus molecular diagnosis based on oral swabs was used for confirmation of this disease. Likewise, patient will be released upon two times of negative detection from oral swabs. However, many coronaviruses can also be transmitted through oral–fecal route by infecting intestines. Whether 2019-nCoV infected patients also carry virus in other organs like intestine need to be tested. We conducted investigation on patients in a local hospital who were infected with this virus. We found the presence of 2019-nCoV in anal swabs and blood as well, and more anal swab positives than oral swab positives in a later stage of infection, suggesting shedding and thereby transmitted through oral–fecal route. We also showed serology test can improve detection positive rate thus should be used in future epidemiology. Our report provides a cautionary warning that 2019-nCoV may be shed through multiple routes.</p>","2019-nCoV,Biological Sciences not elsewhere classified,Biotechnology,Cancer,Chemical Sciences not elsewhere classified,Computational  Biology,Ecology,Immunology,Infectious Diseases,Medicine,Microbiology,Space Science,Virology,Wuhan pneumonia,epidemiology,intestine,swabs",,,,,,,,,,,,,,,,,,,,,,,,
1232,figshare11912166,"Emerging novel coronavirus (2019-nCoV)—current scenario, evolutionary perspective based on genome analysis and recent developments","<p>Coronaviruses are the well-known cause of severe respiratory, enteric and systemic infections in a wide range of hosts including man, mammals, fish, and avian. The scientific interest on coronaviruses increased after the emergence of Severe Acute Respiratory Syndrome coronavirus (SARS-CoV) outbreaks in 2002-2003 followed by Middle East Respiratory Syndrome CoV (MERS-CoV). This decade’s first CoV, named 2019-nCoV, emerged from Wuhan, China, and declared as ‘Public Health Emergency of International Concern’ on January 30<sup>th</sup>, 2020 by the World Health Organization (WHO). As on February 4, 2020, 425 deaths reported in China only and one death outside China (Philippines). In a short span of time, the virus spread has been noted in 24 countries. The zoonotic transmission (animal-to-human) is suspected as the route of disease origin. The genetic analyses predict bats as the most probable source of 2019-nCoV though further investigations needed to confirm the origin of the novel virus. The ongoing nCoV outbreak highlights the hidden wild animal reservoir of the deadly viruses and possible threat of spillover zoonoses as well. The successful virus isolation attempts have made doors open for developing better diagnostics and effective vaccines helping in combating the spread of the virus to newer areas.</p>","2019-nCoV,Biological Sciences not elsewhere classified,Biotechnology,Coronavirus,Ecology,Environmental Sciences not elsewhere classified,Evolutionary Biology,Infectious Diseases,Medicine,Middle East Respiratory Syndrome CoV,Public Health Emergency,Science Policy,Severe Acute Respiratory Syndrome CoV,Virology,genetic analyses,reservoir host,therapeutics,vaccines,zoonoses",,,,,,,,,,,,,,,,,,,,,,,,
1233,figshare11949279,"Epidemiological data from the COVID-19 outbreak, real-time case information",This database includes confirmed cases of COVID-19 in line list format. It spans the timeframe between 1 December 2019 to 5 February 2020.,"COVID-19,Epidemiology,Line List Epidemiological Data,Real-time Outbreak Data",,,,,,,,,,,,,,,,,,,,,,,,
1234,figshare11954889,"Data supporting figures, tables and supplementary information in the published article: Characterization of spike glycoprotein of SARS-CoV-2 on virus entry and its immune cross-reactivity with SARS-CoV","This dataset comprises a single Excel .xlsx spreadsheet with 29 tabs. The data are western blot images and quantitative data characterising spike glycoprotein of SARS-CoV-2 on virus entry and its immune cross-reactivity with SARS-CoV. The data underlie the figures, table and supplementary figures of the related manuscript.<div><br></div><div>The 29 tabs are as follows. (NOTE: Western blot images do not display in figshare viewer: please download the spreadsheet to view these)<div><div>- Western blots for incorporation of SARS-CoV-2 S protein into pseudovirions.</div><div>(<b>Figure 1B, </b><b>Figure 1C, </b><b>Figure 1D, </b><b>Figure 1E, </b><b>Figure 1F</b>, <b>Figure 1G, </b><b>Figure 1H, </b><b>Figure 1I, </b><b>Figure 1J</b>)</div><div>- Entry and receptor of SARS-CoV-2 S pseudovirons.</div><div>(<b>Figure 2A, </b><b>Figure 2B, Figure 2D</b>)</div><div>- Endocytosis of SARS-CoV-2 S pseudovirions on 293/hACE2 cells.</div><div>(<b>Figure 3A, </b><b>Figure 3B</b><b>, </b><b>Figure 3C</b><b>, </b><b>Figure 3D</b><b>, </b><b>Figure 3E</b><b>, </b><b>Figure 3F</b>)</div><div>-  Activation of SARS-CoV-2 S protein by cathepsin and trypsin.</div><div>(<b>Figure 4A, </b><b>Figure 4C, </b><b>Figure 4D, </b><b>Figure 4E</b>)</div><div>- Characterization of polyclonal rabbit anti-SARS S1 antibodies T62.</div><div>(<b>Figure 5B, Figure 5E</b>)</div><div>- Limited cross-neutralization of SARS-CoV and COVID-19 sera.</div><div>(<b>Figure 6A, </b><b>Figure 6B</b>)</div><div>- Neutralization activities of antisera from SARS-CoV and COVID-19 patients.</div><div>(<b>Table 1</b>)</div><div>- Treatment of cells with 130, a TRPML1 inhibitor.</div><div>(<b>Supplementary Figure 1</b>)</div><div>- Expressing type II membrane serine protease (TMPRSS) 2, 4, 11A, 11D, and 11E on 293/hACE2 cells.</div><div>(<b>Supplementary Figure 3</b>).</div><div><b><br></b></div><div>In the related publication, the authors use a lentiviral pseudotype system and determine cell type susceptibility, virus receptor, entry pathway and protease priming for SARS-CoV-2. They also identify several potential drug targets for SARS-CoV-2.</div><div><br></div></div></div>","2019-nCoV,Biological Sciences not elsewhere classified,COVID-19,CoV,MERS-CoV,Microbiology,SARS-CoV,SARS-CoV-2,Virology,beta coronavirus,coronavirus,hACE2,human angiotensin converting enzyme 2,immune cross-reactivity,spike glycoprotein,virus entry",,,,,,,,,,,,,,,,,,,,,,,,
1235,figshare11961063,"Dimensions COVID-19 publications, datasets and clinical trials","<p>This file contains all relevant publications, datasets and clinical trials from Dimensions that are related to COVID-19. The content has been exported from Dimensions using a query in the openly accessible Dimensions application, which you can access at <a href=https://covid-19.dimensions.ai/"">https://covid-19.dimensions.ai/</a>.		</p><p>	</p><p>Dimensions is updated once every 24 hours", so the latest research can be viewed alongside existing information. With its range of research outputs including datasets and clinical trials, both of which are just as important as journal articles in the face of a potential pandemic, Dimensions is a one-stop shop for all COVID-19 related information. </p><p><br></p><p>Please share this information with anyone you think would benefit from it. If you have any suggestions as to how we can improve our search terms to maximise the volume of research related to COVID-19," please contact us at <a href=""mailto:support@dimensions.ai"">support@dimensions.ai</a>.</p>""","COVID-19,Medical Virology,Medical and Health Sciences not elsewhere classified,Novel coronavirus,Virology",,,,,,,,,,,,,,,,,,,,
1246,figshare12026364,Covid Preprint Data,Data to support analyses of COVID-19 preprint articles.<br>,"COVID_19,Corona virus,Health Informatics",,,,,,,,,,,,,,,,,,,,,,,,
1247,figshare12026910,Respiratory disease and virus shedding in rhesus macaques inoculated with SARS-CoV-2,"These data are associated with a study on SARS-CoV-2 infection in rhesus macaques and support the following peer-reviewed publication: Munster, V.J., Feldmann, F., Williamson, B.N. et al. Respiratory disease in rhesus macaques inoculated with SARS-CoV-2. Nature (2020). https://doi.org/10.1038/s41586-020-2324-7 <br>This work was previously described in a preprint on bioRxiv: https://doi.org/10.1101/2020.03.21.001628<br><div><br></div><div><div>An outbreak of a novel coronavirus, now named SARS-CoV-2, causing respiratory disease and a ∼2% case fatality rate started in Wuhan, China in December 2019. Following unprecedented rapid global spread, the World Health Organization declared COVID-19 a pandemic on March 11, 2020. Although data on disease in humans are emerging at a steady pace, certain aspects of the pathogenesis of SARS-CoV-2 can only be studied in detail in animal models, where repeated sampling and tissue collection is possible. Here, we show that SARS-CoV-2 causes respiratory disease in infected rhesus macaques, with disease lasting 8-16 days. Pulmonary infiltrates, a hallmark of human disease, were visible in lung radiographs of all animals. High viral loads were detected in swabs from the nose and throat of all animals as well as in bronchoalveolar lavages; in one animal we observed prolonged rectal shedding. Taken together, the rhesus macaque recapitulates moderate disease observed in the majority of human cases. The establishment of the rhesus macaque as a model of COVID-19 will increase our understanding of the pathogenesis of this disease and will aid development and testing of medical countermeasures.</div></div>","2019-nCoV,COVID-19,Coronavirus,Diseases,HISTORY / Military / Persian Gulf War (1991),Rhesus macaque,SARS-CoV-2,animal model",,,,,,,,,,,,,,,,,,,,,,,,
1248,figshare12028257,Additional file 1 of Using the spike protein feature to predict infection risk and monitor the evolutionary dynamic of coronavirus,Additional file 1.,"Biochemistry,Biological Sciences not elsewhere classified,Biophysics,Coronavirus,Cross-species infection,Ecology,Environmental Sciences not elsewhere classified,Information Systems not elsewhere classified,Machine learning,Molecular Biology,Spike protein,Virology",,,,,,,,,,,,,,,,,,,,,,,,
1249,figshare12028266,Additional file 2 of Using the spike protein feature to predict infection risk and monitor the evolutionary dynamic of coronavirus,Additional file 2.,"Biochemistry,Biological Sciences not elsewhere classified,Biophysics,Coronavirus,Cross-species infection,Ecology,Environmental Sciences not elsewhere classified,Information Systems not elsewhere classified,Machine learning,Molecular Biology,Spike protein,Virology",,,,,,,,,,,,,,,,,,,,,,,,
1250,figshare12028788,CORD-19_ scite_citation_tallies+contexts,"<pre>On March 20, 2020 we have analyzed 20,268 out of the 21,792 DOIS available from the <a href=https://www.kaggle.com/allen-institute-for-ai/CORD-19-research-challenge"">CORD-19 data set</a>.",,,,,,,,,,,,,,,,,,,,,,,,,
1251,figshare12030297,Pandemic increases negative attitudes toward foreign groups: a case of COVID-19 outbreak,Datasetes from two studies,"COVID-19,SARS-CoV-2,Social and Community Psychology,coronavirus,prejudice",,,,,,,,,,,,,,,,,,,,,,,,
1252,figshare12030363,Using country-level variables to classify countries according to the number of confirmed COVID-19 cases: An unsupervised machine learning approach,These are:<div>1. Datasets used in the analysis</div><div>2. Codes for the analysis </div>,"COVID-19,Clustering analysis,Diseases,Epidemiology,Global Health Research",,,,,,,,,,,,,,,,,,,,,,,,
1253,figshare12032730,Structure of COVID-19 main protease (MPro) for computational study,"<div><div><p><b>Coronaviruses
are enveloped RNA viruses that are spherical in shape and characterized by
crown-like spikes on the surface under an electron microscope, hence the name.
This type of virus can be further divided into four subgroups: alpha, beta,
gamma, and delta. There are seven human coronavirus strains, including two
alpha coronaviruses (HCov-229E and HCoV-NL63), two beta coronaviruses
(HCov-HKU1 and HCov-OC43), MERS-CoV, SARS-CoV, and the newly discovered
SARS-CoV-2. Coronaviruses are major pathogens in both humans and other animals.</b></p><br></div></div>","Bioinformatics,COVID-19,Mpro,main protease,protein structure discovery",,,,,,,,,,,,,,,,,,,,,,,,
1254,figshare12033387,COVID-19 en Sudamérica: Casos totales,Epidemiological indicators of COVID-19 in South America.,"COVID-19,Epidemiology,Public Health and Health Services not elsewhere classified,South American",,,,,,,,,,,,,,,,,,,,,,,,
1255,figshare12037512,Adoption and impact of non-pharmaceutical interventions for COVID-19,Supplementary information to: Adoption and impact of non-pharmaceutical interventions for COVID-19. <p><br></p>,"COVID-19,Epidemiology,epidemiology,non-pharmaceutical strategies",,,,,,,,,,,,,,,,,,,,,,,,
1256,figshare12043680,Raw diffraction data for structure of SARS-CoV-2 main protease with PCM-0102241 (ID: mpro-x0689 / PDB: 5REJ),"Raw diffraction data for mpro-x0689 / PDB ID 5REJ (see: https://www.ebi.ac.uk/pdbe/entry/pdb/5REJ) - SARS-CoV-2 main protease in complex with PCM-0102241 (SMILES:ClCC(=O)N1CCN(CC1)S(=O)(=O)c2cccs2) collected as part of an XChem crystallographic fragment screening campaign. The deposited structure was automatically processed with standard Diamond tools and PanDDA, however the raw data are being made available to allow reanalysis by any interested party. 

For more details see: https://www.diamond.ac.uk/covid-19/for-scientists/Main-protease-structure-and-XChem.html","Biochemistry,Biological Sciences not elsewhere classified,COVID-19,Chemical Sciences not elsewhere classified,Computational  Biology,Information Systems not elsewhere classified,PDB:5REJ,SARS-CoV-2 main protease,Science Policy,automted upload",,,,,,,,,,,,,,,,,,,,,,,,
1257,figshare12043683,Raw diffraction data for structure of SARS-CoV-2 main protease with PCM-0102327 (ID: mpro-x0691 / PDB: 5REK),"Raw diffraction data for mpro-x0691 / PDB ID 5REK (see: https://www.ebi.ac.uk/pdbe/entry/pdb/5REK) - SARS-CoV-2 main protease in complex with PCM-0102327 (SMILES:Fc1cccc(c1)S(=O)(=O)N2CCN(CC2)C(=O)CCl) collected as part of an XChem crystallographic fragment screening campaign. The deposited structure was automatically processed with standard Diamond tools and PanDDA, however the raw data are being made available to allow reanalysis by any interested party. 

For more details see: https://www.diamond.ac.uk/covid-19/for-scientists/Main-protease-structure-and-XChem.html","Biochemistry,Biological Sciences not elsewhere classified,COVID-19,Chemical Sciences not elsewhere classified,Computational  Biology,Information Systems not elsewhere classified,PDB:5REK,SARS-CoV-2 main protease,Science Policy,automted upload",,,,,,,,,,,,,,,,,,,,,,,,
1258,figshare12043686,Raw diffraction data for structure of SARS-CoV-2 main protease with Z31792168 (ID: mpro-x0678 / PDB: 5R84),"Raw diffraction data for mpro-x0678 / PDB ID 5R84 (see: https://www.ebi.ac.uk/pdbe/entry/pdb/5R84) - SARS-CoV-2 main protease in complex with Z31792168 (SMILES:O=C(CC1CCCCC1)NC=2C=CC=NC2) collected as part of an XChem crystallographic fragment screening campaign. The deposited structure was automatically processed with standard Diamond tools and PanDDA, however the raw data are being made available to allow reanalysis by any interested party. 

For more details see: https://www.diamond.ac.uk/covid-19/for-scientists/Main-protease-structure-and-XChem.html","Biochemistry,Biological Sciences not elsewhere classified,Biophysics,COVID-19,Computational  Biology,Information Systems not elsewhere classified,PDB:5R84,SARS-CoV-2 main protease,Science Policy,automted upload",,,,,,,,,,,,,,,,,,,,,,,,
1259,figshare12043689,Raw diffraction data for structure of SARS-CoV-2 main protease with PCM-0102340 (ID: mpro-x0692 / PDB: 5REL),"Raw diffraction data for mpro-x0692 / PDB ID 5REL (see: https://www.ebi.ac.uk/pdbe/entry/pdb/5REL) - SARS-CoV-2 main protease in complex with PCM-0102340 (SMILES:Cc1cccc(CN2CCN(CC2)C(=O)CCl)c1) collected as part of an XChem crystallographic fragment screening campaign. The deposited structure was automatically processed with standard Diamond tools and PanDDA, however the raw data are being made available to allow reanalysis by any interested party. 

For more details see: https://www.diamond.ac.uk/covid-19/for-scientists/Main-protease-structure-and-XChem.html","Biochemistry,Biological Sciences not elsewhere classified,COVID-19,Chemical Sciences not elsewhere classified,Computational  Biology,Information Systems not elsewhere classified,PDB:5REL,SARS-CoV-2 main protease,Science Policy,automted upload",,,,,,,,,,,,,,,,,,,,,,,,
1260,figshare12043692,Raw diffraction data for structure of SARS-CoV-2 main protease with PCM-0103016 (ID: mpro-x0734 / PDB: 5REM),"Raw diffraction data for mpro-x0734 / PDB ID 5REM (see: https://www.ebi.ac.uk/pdbe/entry/pdb/5REM) - SARS-CoV-2 main protease in complex with PCM-0103016 (SMILES:[O-][N+](=O)c1ccccc1N2CCN(CC2)C(=O)CCl) collected as part of an XChem crystallographic fragment screening campaign. The deposited structure was automatically processed with standard Diamond tools and PanDDA, however the raw data are being made available to allow reanalysis by any interested party. 

For more details see: https://www.diamond.ac.uk/covid-19/for-scientists/Main-protease-structure-and-XChem.html","Biochemistry,Biological Sciences not elsewhere classified,COVID-19,Chemical Sciences not elsewhere classified,Computational  Biology,Information Systems not elsewhere classified,PDB:5REM,SARS-CoV-2 main protease,Science Policy,automted upload",,,,,,,,,,,,,,,,,,,,,,,,
1261,figshare12043695,Raw diffraction data for structure of SARS-CoV-2 main protease with PCM-0102425 (ID: mpro-x0749 / PDB: 5REN),"Raw diffraction data for mpro-x0749 / PDB ID 5REN (see: https://www.ebi.ac.uk/pdbe/entry/pdb/5REN) - SARS-CoV-2 main protease in complex with PCM-0102425 (SMILES:ClCC(=O)N1CCCC(C1)c2nc3ccccc3s2) collected as part of an XChem crystallographic fragment screening campaign. The deposited structure was automatically processed with standard Diamond tools and PanDDA, however the raw data are being made available to allow reanalysis by any interested party. 

For more details see: https://www.diamond.ac.uk/covid-19/for-scientists/Main-protease-structure-and-XChem.html","Biochemistry,Biological Sciences not elsewhere classified,COVID-19,Chemical Sciences not elsewhere classified,Computational  Biology,Information Systems not elsewhere classified,PDB:5REN,SARS-CoV-2 main protease,Science Policy,automted upload",,,,,,,,,,,,,,,,,,,,,,,,
1262,figshare12043698,Raw diffraction data for structure of SARS-CoV-2 main protease with PCM-0102578 (ID: mpro-x0752 / PDB: 5REO),"Raw diffraction data for mpro-x0752 / PDB ID 5REO (see: https://www.ebi.ac.uk/pdbe/entry/pdb/5REO) - SARS-CoV-2 main protease in complex with PCM-0102578 (SMILES:ClCC(=O)NCc1ccc2OCOc2c1) collected as part of an XChem crystallographic fragment screening campaign. The deposited structure was automatically processed with standard Diamond tools and PanDDA, however the raw data are being made available to allow reanalysis by any interested party. 

For more details see: https://www.diamond.ac.uk/covid-19/for-scientists/Main-protease-structure-and-XChem.html","Biochemistry,Biological Sciences not elsewhere classified,COVID-19,Chemical Sciences not elsewhere classified,Computational  Biology,Information Systems not elsewhere classified,PDB:5REO,SARS-CoV-2 main protease,Science Policy,automted upload",,,,,,,,,,,,,,,,,,,,,,,,
1263,figshare12043701,Raw diffraction data for structure of SARS-CoV-2 main protease with PCM-0102201 (ID: mpro-x0755 / PDB: 5REP),"Raw diffraction data for mpro-x0755 / PDB ID 5REP (see: https://www.ebi.ac.uk/pdbe/entry/pdb/5REP) - SARS-CoV-2 main protease in complex with PCM-0102201 (SMILES:Fc1cccc(F)c1S(=O)(=O)N2CCN(CC2)C(=O)CCl) collected as part of an XChem crystallographic fragment screening campaign. The deposited structure was automatically processed with standard Diamond tools and PanDDA, however the raw data are being made available to allow reanalysis by any interested party. 

For more details see: https://www.diamond.ac.uk/covid-19/for-scientists/Main-protease-structure-and-XChem.html","Biochemistry,Biological Sciences not elsewhere classified,COVID-19,Chemical Sciences not elsewhere classified,Computational  Biology,Information Systems not elsewhere classified,PDB:5REP,SARS-CoV-2 main protease,Science Policy,automted upload",,,,,,,,,,,,,,,,,,,,,,,,
1264,figshare12043704,Raw diffraction data for structure of SARS-CoV-2 main protease with PCM-0102615 (ID: mpro-x0759 / PDB: 5RER),"Raw diffraction data for mpro-x0759 / PDB ID 5RER (see: https://www.ebi.ac.uk/pdbe/entry/pdb/5RER) - SARS-CoV-2 main protease in complex with PCM-0102615 (SMILES:Fc1ccc(cc1)C2CN(CCO2)C(=O)CCl) collected as part of an XChem crystallographic fragment screening campaign. The deposited structure was automatically processed with standard Diamond tools and PanDDA, however the raw data are being made available to allow reanalysis by any interested party. 

For more details see: https://www.diamond.ac.uk/covid-19/for-scientists/Main-protease-structure-and-XChem.html","Biochemistry,Biological Sciences not elsewhere classified,COVID-19,Chemical Sciences not elsewhere classified,Computational  Biology,Information Systems not elsewhere classified,PDB:5RER,SARS-CoV-2 main protease,Science Policy,automted upload",,,,,,,,,,,,,,,,,,,,,,,,
1265,figshare12043707,Raw diffraction data for structure of SARS-CoV-2 main protease with PCM-0102269 (ID: mpro-x0770 / PDB: 5RET),"Raw diffraction data for mpro-x0770 / PDB ID 5RET (see: https://www.ebi.ac.uk/pdbe/entry/pdb/5RET) - SARS-CoV-2 main protease in complex with PCM-0102269 (SMILES:ClCC(=O)N1CCN(Cc2cccc(Cl)c2)CC1) collected as part of an XChem crystallographic fragment screening campaign. The deposited structure was automatically processed with standard Diamond tools and PanDDA, however the raw data are being made available to allow reanalysis by any interested party. 

For more details see: https://www.diamond.ac.uk/covid-19/for-scientists/Main-protease-structure-and-XChem.html","Biochemistry,Biological Sciences not elsewhere classified,COVID-19,Chemical Sciences not elsewhere classified,Computational  Biology,Information Systems not elsewhere classified,PDB:5RET,SARS-CoV-2 main protease,Science Policy,automted upload",,,,,,,,,,,,,,,,,,,,,,,,
1266,figshare12043713,Raw diffraction data for structure of SARS-CoV-2 main protease with PCM-0103072 (ID: mpro-x0786 / PDB: 5REV),"Raw diffraction data for mpro-x0786 / PDB ID 5REV (see: https://www.ebi.ac.uk/pdbe/entry/pdb/5REV) - SARS-CoV-2 main protease in complex with PCM-0103072 (SMILES:ClCC(=O)Nc1cccc(c1)C(=O)N2CCSCC2) collected as part of an XChem crystallographic fragment screening campaign. The deposited structure was automatically processed with standard Diamond tools and PanDDA, however the raw data are being made available to allow reanalysis by any interested party. 

For more details see: https://www.diamond.ac.uk/covid-19/for-scientists/Main-protease-structure-and-XChem.html","Biochemistry,Biological Sciences not elsewhere classified,COVID-19,Chemical Sciences not elsewhere classified,Computational  Biology,Information Systems not elsewhere classified,PDB:5REV,SARS-CoV-2 main protease,Science Policy,automted upload",,,,,,,,,,,,,,,,,,,,,,,,
1267,figshare12043719,Raw diffraction data for structure of SARS-CoV-2 main protease with PCM-0102395 (ID: mpro-x0774 / PDB: 5REU),"Raw diffraction data for mpro-x0774 / PDB ID 5REU (see: https://www.ebi.ac.uk/pdbe/entry/pdb/5REU) - SARS-CoV-2 main protease in complex with PCM-0102395 (SMILES:ClCC(=O)N1CCN(CC1)S(=O)(=O)c2ccccc2C#N) collected as part of an XChem crystallographic fragment screening campaign. The deposited structure was automatically processed with standard Diamond tools and PanDDA, however the raw data are being made available to allow reanalysis by any interested party. 

For more details see: https://www.diamond.ac.uk/covid-19/for-scientists/Main-protease-structure-and-XChem.html","Biochemistry,Biological Sciences not elsewhere classified,COVID-19,Chemical Sciences not elsewhere classified,Computational  Biology,Information Systems not elsewhere classified,PDB:5REU,SARS-CoV-2 main protease,Science Policy,automted upload",,,,,,,,,,,,,,,,,,,,,,,,
1268,figshare12043722,Raw diffraction data for structure of SARS-CoV-2 main protease with PCM-0102281 (ID: mpro-x0769 / PDB: 5RES),"Raw diffraction data for mpro-x0769 / PDB ID 5RES (see: https://www.ebi.ac.uk/pdbe/entry/pdb/5RES) - SARS-CoV-2 main protease in complex with PCM-0102281 (SMILES:Fc1ccccc1S(=O)(=O)N2CCN(CC2)C(=O)CCl) collected as part of an XChem crystallographic fragment screening campaign. The deposited structure was automatically processed with standard Diamond tools and PanDDA, however the raw data are being made available to allow reanalysis by any interested party. 

For more details see: https://www.diamond.ac.uk/covid-19/for-scientists/Main-protease-structure-and-XChem.html","Biochemistry,Biological Sciences not elsewhere classified,COVID-19,Chemical Sciences not elsewhere classified,Computational  Biology,Information Systems not elsewhere classified,PDB:5RES,SARS-CoV-2 main protease,Science Policy,automted upload",,,,,,,,,,,,,,,,,,,,,,,,
1269,figshare12043725,Raw diffraction data for structure of SARS-CoV-2 main protease with PCM-0102287 (ID: mpro-x0830 / PDB: 5REX),"Raw diffraction data for mpro-x0830 / PDB ID 5REX (see: https://www.ebi.ac.uk/pdbe/entry/pdb/5REX) - SARS-CoV-2 main protease in complex with PCM-0102287 (SMILES:ClCC(=O)N1CCN(Cc2cccc3ccccc23)CC1) collected as part of an XChem crystallographic fragment screening campaign. The deposited structure was automatically processed with standard Diamond tools and PanDDA, however the raw data are being made available to allow reanalysis by any interested party. 

For more details see: https://www.diamond.ac.uk/covid-19/for-scientists/Main-protease-structure-and-XChem.html","Biochemistry,Biological Sciences not elsewhere classified,COVID-19,Chemical Sciences not elsewhere classified,Computational  Biology,Information Systems not elsewhere classified,PDB:5REX,SARS-CoV-2 main protease,Science Policy,automted upload",,,,,,,,,,,,,,,,,,,,,,,,
1270,figshare12043728,Raw diffraction data for structure of SARS-CoV-2 main protease with PCM-0102275 (ID: mpro-x0820 / PDB: 5REW),"Raw diffraction data for mpro-x0820 / PDB ID 5REW (see: https://www.ebi.ac.uk/pdbe/entry/pdb/5REW) - SARS-CoV-2 main protease in complex with PCM-0102275 (SMILES:CC(NC(=O)CCl)c1cccc2ccccc12) collected as part of an XChem crystallographic fragment screening campaign. The deposited structure was automatically processed with standard Diamond tools and PanDDA, however the raw data are being made available to allow reanalysis by any interested party. 

For more details see: https://www.diamond.ac.uk/covid-19/for-scientists/Main-protease-structure-and-XChem.html","Biochemistry,Biological Sciences not elsewhere classified,Biophysics,COVID-19,Chemical Sciences not elsewhere classified,Computational  Biology,Information Systems not elsewhere classified,PDB:5REW,Pharmacology,SARS-CoV-2 main protease,Science Policy,automted upload",,,,,,,,,,,,,,,,,,,,,,,,
1271,figshare12043731,Raw diffraction data for structure of SARS-CoV-2 main protease with POB0129 (ID: mpro-x0874 / PDB: 5REZ),"Raw diffraction data for mpro-x0874 / PDB ID 5REZ (see: https://www.ebi.ac.uk/pdbe/entry/pdb/5REZ) - SARS-CoV-2 main protease in complex with POB0129 (SMILES:O=C([C@@H]1[C@H](C2=CSC=C2)CCC1)N) collected as part of an XChem crystallographic fragment screening campaign. The deposited structure was automatically processed with standard Diamond tools and PanDDA, however the raw data are being made available to allow reanalysis by any interested party. 

For more details see: https://www.diamond.ac.uk/covid-19/for-scientists/Main-protease-structure-and-XChem.html","Biochemistry,Biological Sciences not elsewhere classified,COVID-19,Chemical Sciences not elsewhere classified,Computational  Biology,Information Systems not elsewhere classified,PDB:5REZ,SARS-CoV-2 main protease,Science Policy,automted upload",,,,,,,,,,,,,,,,,,,,,,,,
1272,figshare12043734,Raw diffraction data for structure of SARS-CoV-2 main protease with PCM-0102911 (ID: mpro-x0831 / PDB: 5REY),"Raw diffraction data for mpro-x0831 / PDB ID 5REY (see: https://www.ebi.ac.uk/pdbe/entry/pdb/5REY) - SARS-CoV-2 main protease in complex with PCM-0102911 (SMILES:Cc1ccccc1CN2CCCN(CC2)C(=O)CCl) collected as part of an XChem crystallographic fragment screening campaign. The deposited structure was automatically processed with standard Diamond tools and PanDDA, however the raw data are being made available to allow reanalysis by any interested party. 

For more details see: https://www.diamond.ac.uk/covid-19/for-scientists/Main-protease-structure-and-XChem.html","Biochemistry,Biological Sciences not elsewhere classified,COVID-19,Chemical Sciences not elsewhere classified,Computational  Biology,Information Systems not elsewhere classified,PDB:5REY,SARS-CoV-2 main protease,Science Policy,automted upload",,,,,,,,,,,,,,,,,,,,,,,,
